"","Cni.Cbr","Cbr.ZZY10330_h1","Cni.ZZY10330_h1","cis_trans","inheritance","logFC.ZZY10330.vs.Cbr","logFC.ZZY10330.vs.Cni","logFC.species","position","chromosome","introgression","Inheritance_sum","cis_trans_sum"
"WBGene00035255__Cni-mrpl-19",0,0,0,"conserved","no change",-0.581700569974663,-0.757264752747454,0.236786206968039,3960425,"I","C. nigoni background","No change","Conserved"
"WBGene00035256__Cni-Y119C1B.5",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",0.165607182054731,-0.974924990536054,1.19407936555036,3962822,"I","C. nigoni background","Cbr dominant","trans-only"
"WBGene00086614__Cni-flp-22",0,0,1,"ambiguous","ambiguous",0.564920663244409,1.1332298659811,-0.512626099954361,3971941,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035261__Cni-bet-1",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",0.104179009707828,0.89988482907922,-0.741322689880769,3993708,"I","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035263__Cni-Y119C1B.6",0,0,0,"conserved","no change",1.89252903972444,0.41147603521745,1.53211653095799,4010258,"I","C. nigoni background","No change","Conserved"
"WBGene00035263__Cnig_chr_I.g815",-1,0,0,"ambiguous","ambiguous",0.080321805415795,4.17920853752129,-4.04420238648095,4012748,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035264__Cni-ostd-1",1,1,-1,"C. briggsae partial trans down","additive down",0.777620320007778,-0.885049936747941,1.71951190828731,4030698,"I","C. nigoni background","Additive","cis-trans"
"WBGene00035264__Cnig_chr_I.g819",-1,-1,0,"no effect","C. nigoni dominant",-1.65756867824714,0.308737040907601,-1.91491255023149,4031923,"I","C. nigoni background","Cni dominant","No change"
"WBGene00035267__Cnig_chr_I.g825",-1,-1,0,"no effect","C. nigoni dominant",-1.24296733365631,-0.0644002387417933,-1.11920848342021,4071807,"I","C. nigoni background","Cni dominant","No change"
"WBGene00035269__Cni-M01E11.2",0,0,0,"conserved","no change",-0.687337462709874,-0.597359671111717,-0.0379982931248675,4078526,"I","C. nigoni background","No change","Conserved"
"WBGene00035270__Cnig_chr_I.g831",-1,-1,0,"no effect","C. nigoni dominant",-1.80421753406061,0.209617994848616,-1.96954060730795,4081106,"I","C. nigoni background","Cni dominant","No change"
"WBGene00035271__Cnig_chr_I.g833",0,0,0,"conserved","no change",-0.294839538866103,0.731376399893911,-0.969468025627536,4085487,"I","C. nigoni background","No change","Conserved"
"WBGene00035271__Cnig_chr_I.g835",-1,-1,0,"no effect","C. nigoni dominant",-1.35188267525067,0.83975611334328,-2.12984630485772,4092229,"I","C. nigoni background","Cni dominant","No change"
"WBGene00035273__Cni-F46F11.8",-1,-1,0,"no effect","C. nigoni dominant",-1.96308745060923,-0.894577932631187,-1.00978010696533,4095660,"I","C. nigoni background","Cni dominant","No change"
"WBGene00035275__Cni-F46F11.7",0,0,0,"conserved","no change",-0.935672453951938,0.924026169975491,-1.82025341388677,4098763,"I","C. nigoni background","No change","Conserved"
"WBGene00035276__Cni-F46F11.6",0,0,0,"conserved","no change",0.822609643794627,0.395548923770423,0.482501771126499,4102104,"I","C. nigoni background","No change","Conserved"
"WBGene00035277__Cnig_chr_I.g840",-1,0,0,"ambiguous","ambiguous",-0.615313162396855,0.470442057407725,-1.02493191040311,4104119,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035277__Cnig_chr_I.g841",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.0965214488136092,-1.03210094199922,0.992736648145248,4105640,"I","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035277__Cni-trpp-8",0,0,0,"conserved","no change",-0.100421040505109,0.144567820455993,-0.192945679368936,4108602,"I","C. nigoni background","No change","Conserved"
"WBGene00035279__Cni-vha-10",1,1,-1,"C. briggsae partial trans down","additive down",0.703768778188375,-0.597303235228159,1.35705755069376,4112408,"I","C. nigoni background","Additive","cis-trans"
"WBGene00035280__Cnig_chr_I.g851",0,0,0,"conserved","no change",0.29322537758138,-0.352798175424379,0.707492709404918,4128835,"I","C. nigoni background","No change","Conserved"
"WBGene00035282__Cni-tns-1",-1,0,0,"ambiguous","ambiguous",-0.576738855405963,0.835737892553429,-1.35873983662826,4134769,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035282__Cnig_chr_I.g853",-1,-1,1,"C. briggsae partial trans up","additive up",-1.07957188303511,1.50663812551006,-2.52923033724148,4153035,"I","C. nigoni background","Additive","cis-trans"
"WBGene00035283__Cnig_chr_I.g854",0,-1,-1,"compensatory trans down","underdominant",-0.769914887016907,-0.976503309544841,0.261100455504082,4162240,"I","C. nigoni background","Underdominant","Compensatory"
"WBGene00035285__Cni-col-53",-1,0,0,"ambiguous","ambiguous",-0.530561048093676,4.12101143316529,-4.56172188120604,4168939,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035286__Cni-F55F8.8",0,0,0,"conserved","no change",-1.35959025191655,-0.969240748974388,-0.32276269633088,4171868,"I","C. nigoni background","No change","Conserved"
"WBGene00035287__Cni-F55F8.9",0,0,0,"conserved","no change",-0.749159625702026,-0.753798985993212,0.0625879890528146,4174950,"I","C. nigoni background","No change","Conserved"
"WBGene00035288__Cni-T19B4.5",0,0,0,"conserved","no change",-0.448359940086683,-0.156212873762309,-0.241933774567919,4178004,"I","C. nigoni background","No change","Conserved"
"WBGene00035289__Cni-dnj-21",0,0,0,"conserved","no change",-1.07677325544991,-1.0269948138449,0.00375647161991093,4180534,"I","C. nigoni background","No change","Conserved"
"WBGene00035290__Cni-T19B4.3",0,0,0,"conserved","no change",-0.128280435386321,-0.291869408641076,0.21613474839824,4182230,"I","C. nigoni background","No change","Conserved"
"WBGene00035290__Cni-unc-40",0,0,1,"ambiguous","ambiguous",0.341017604495547,0.897899613353961,-0.499336853743485,4183397,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035292__Cni-npp-7",-1,0,0,"ambiguous","ambiguous",-0.0953486663302406,0.663232309360125,-0.704935675395645,4193583,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035293__Cni-pamn-1",1,1,0,"no effect","C. nigoni dominant",0.70161822395877,-0.410254612971337,1.16628756947048,4204449,"I","C. nigoni background","Cni dominant","No change"
"WBGene00035294__Cni-ptr-10",0,0,0,"conserved","no change",-1.1941112875887,0.582734090233042,-1.73295260670797,4209464,"I","C. nigoni background","No change","Conserved"
"WBGene00035295__Cni-mff-2",0,0,0,"conserved","no change",0.984895669536501,0.103265867225512,0.940758302111688,4217512,"I","C. nigoni background","No change","Conserved"
"WBGene00035296__Cni-wdr-12",1,0,0,"ambiguous","ambiguous",0.278906862144211,-0.982137171438835,1.31605089228421,4218250,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00270357__Cni-cir-1",0,0,0,"conserved","no change",-0.10722763321953,0.000117620453414343,-0.0507592735890162,4220690,"I","C. nigoni background","No change","Conserved"
"WBGene00035297__Cni-F55F8.3",1,0,0,"ambiguous","ambiguous",0.338801977823119,-0.706773033429484,1.10317260951227,4222988,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035304__Cni-Y47G6A.3",0,0,-1,"ambiguous","ambiguous",-0.991616459550956,-1.57123889842139,0.627940567915247,4236025,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035306__Cni-Y47G6A.33",0,0,-1,"ambiguous","ambiguous",-0.721019899880875,-1.23555500765277,0.565841660370398,4255654,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035308__Cnig_chr_I.g875",1,1,0,"no effect","C. nigoni dominant",2.14532464449635,-0.491460870941785,2.69656078379593,4256630,"I","C. nigoni background","Cni dominant","No change"
"WBGene00035310__Cni-rnp-6",0,0,0,"conserved","no change",-0.0827734303112096,-0.269778435004558,0.238157453737634,4262315,"I","C. nigoni background","No change","Conserved"
"WBGene00035311__Cni-Y47G6A.5",0,0,0,"conserved","no change",0.194287122369938,0.612765011651911,-0.368649453763742,4266009,"I","C. nigoni background","No change","Conserved"
"WBGene00035312__Cni-Y47G6A.19",0,0,0,"conserved","no change",-1.68898122899071,-2.08701101226044,0.455278676135229,4274480,"I","C. nigoni background","No change","Conserved"
"WBGene00035312__Cni-pcaf-1",1,0,0,"ambiguous","ambiguous",1.20103726637884,-0.334808755307617,1.59215626263407,4278592,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035314__Cni-Y47G6A.18",0,-1,0,"ambiguous","ambiguous",-0.908724646704652,-0.418710863858779,-0.437608114762483,4283354,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035315__Cni-Y47G6A.7",0,1,0,"ambiguous","ambiguous",1.61029284424842,0.6914544160402,0.970330581175696,4286565,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035316__Cni-ccep-290",0,0,0,"conserved","no change",-0.458583904585822,0.703399105831548,-1.0988115329937,4292653,"I","C. nigoni background","No change","Conserved"
"WBGene00035317__Cnig_chr_I.g885",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.435382415103589,-1.54049861764711,1.1625212465595,4304177,"I","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035318__Cnig_chr_I.g886",0,-1,-1,"compensatory trans down","underdominant",-1.74159526175059,-1.25771886922176,-0.427115266746353,4305524,"I","C. nigoni background","Underdominant","Compensatory"
"WBGene00035319__Cni-crn-1",0,0,0,"conserved","no change",-0.853528835943601,-0.875059904774331,0.0744112592391021,4314935,"I","C. nigoni background","No change","Conserved"
"WBGene00035320__Cni-Y47G6A.9",1,0,0,"ambiguous","ambiguous",0.972579443633225,-0.571736427658649,1.59967657652247,4316930,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035321__Cnig_chr_I.g890",-1,-1,1,"C. briggsae partial trans up","additive up",-6.27592545758537,6.44026116780304,-12.6773847089275,4319024,"I","C. nigoni background","Additive","cis-trans"
"WBGene00035322__Cni-Y47G6A.14",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-1.72888598153728,-3.82383889297992,2.15232372870349,4323086,"I","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035324__Cnig_chr_I.g893",-1,0,1,"C. briggsae directional trans up","C. briggsae dominant up",0.455674481058215,2.12858242760445,-1.61516237937144,4325537,"I","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035325__Cnig_chr_I.g899",1,0,0,"ambiguous","ambiguous",0.69595456027543,-0.208978950112528,0.954456649799268,4363649,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035326__Cnig_chr_I.g901",1,1,1,"C. briggsae partial trans up","overdominant",2.12273907934608,1.29209663607904,0.884939397385566,4370022,"I","C. nigoni background","Overdominant","cis-trans"
"WBGene00035327__Cni-neto-1",1,0,0,"ambiguous","ambiguous",1.53456516753923,-0.584703214156947,2.16411132153719,4377455,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035328__Cnig_chr_I.g903",-1,-1,0,"no effect","C. nigoni dominant",-1.03379418841873,-0.415046263440207,-0.567223701605999,4380343,"I","C. nigoni background","Cni dominant","No change"
"WBGene00035329__Cni-Y47G6A.13",1,1,-1,"C. briggsae partial trans down","additive down",1.63766795026621,-1.1815659772346,2.87208836733117,4386429,"I","C. nigoni background","Additive","cis-trans"
"WBGene00035329__Cni-tag-63",0,0,0,"conserved","no change",-0.40810954026343,-0.0921389414439043,-0.262553988531574,4388363,"I","C. nigoni background","No change","Conserved"
"WBGene00035331__Cni-msh-6",-1,-1,0,"no effect","C. nigoni dominant",-2.09786203114679,-0.313447953507609,-1.72770925624011,4391007,"I","C. nigoni background","Cni dominant","No change"
"WBGene00086626__Cni-W05F2.6",0,0,0,"conserved","no change",-0.424776002966701,-0.00406451562464839,-0.362365524553156,4398659,"I","C. nigoni background","No change","Conserved"
"WBGene00035333__Cni-W05F2.3",0,0,0,"conserved","no change",0.720416137161089,0.0523882412240052,0.723470184433722,4401285,"I","C. nigoni background","No change","Conserved"
"WBGene00035335__Cni-ace-2",0,0,0,"conserved","no change",0.468359336613316,1.39847028401621,-0.877204180434866,4504810,"I","C. nigoni background","No change","Conserved"
"WBGene00035336__Cnig_chr_I.g929",0,-1,-1,"compensatory trans down","underdominant",-1.07886203649218,-1.17623594030116,0.150764540265269,4511394,"I","C. nigoni background","Underdominant","Compensatory"
"WBGene00035337__Cni-Y44E3A.6",0,0,0,"conserved","no change",0.0281695434749278,0.342265309429294,-0.260708153543651,4515246,"I","C. nigoni background","No change","Conserved"
"WBGene00035338__Cni-Y44E3A.1",0,0,0,"conserved","no change",2.59552235969934,1.01837018095636,1.63493184742029,4518620,"I","C. nigoni background","No change","Conserved"
"WBGene00035339__Cni-Y44E3A.4",0,0,0,"conserved","no change",0.562909492221901,0.797636068030454,-0.182886408292,4526127,"I","C. nigoni background","No change","Conserved"
"WBGene00035340__Cni-trx-4",0,0,0,"conserved","no change",-0.130985305512229,-0.0444846740435153,-0.0316713441338911,4529713,"I","C. nigoni background","No change","Conserved"
"WBGene00035341__Cni-W01B11.6",0,0,0,"conserved","no change",-0.600470995778598,-1.08697450952415,0.537203959663995,4532794,"I","C. nigoni background","No change","Conserved"
"WBGene00035342__Cni-sulp-6",0,-1,0,"ambiguous","ambiguous",-1.26057404022848,-0.964329981636263,-0.241617454549263,4534533,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00086630__Cnig_chr_I.g938",0,0,0,"conserved","no change",-3.1376524998248,-2.45989887355229,-0.622311919811201,4542243,"I","C. nigoni background","No change","Conserved"
"WBGene00035345__Cni-cdt-1",0,0,0,"conserved","no change",-0.86191791797697,-0.153801743476211,-0.66451221887418,4544619,"I","C. nigoni background","No change","Conserved"
"WBGene00035346__Cni-txl-1",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.139084013544797,-0.630723023024675,0.545001167180834,4547419,"I","C. nigoni background","Cbr dominant","trans-only"
"WBGene00035347__Cni-cogc-1",0,-1,0,"ambiguous","ambiguous",-1.26453930819639,-0.647293879359486,-0.561861856142532,4548659,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035347__Cni-mab-31",-1,-1,0,"no effect","C. nigoni dominant",-1.98857965621514,0.106253111480205,-2.03419135123834,4560214,"I","C. nigoni background","Cni dominant","No change"
"WBGene00035347__Cnig_chr_I.g950",-1,-1,-1,"C. briggsae partial trans down","underdominant",-1.88858893297272,-1.09011811291303,-0.743199635267307,4563558,"I","C. nigoni background","Underdominant","cis-trans"
"WBGene00035349__Cni-tyr-5",-1,-1,-1,"C. briggsae partial trans down","underdominant",-3.68237375678653,-2.32454664331575,-1.31204422927876,4570796,"I","C. nigoni background","Underdominant","cis-trans"
"WBGene00035350__Cni-nol-5",0,-1,-1,"compensatory trans down","underdominant",-0.823297293786277,-1.12591152369923,0.35842627726163,4577811,"I","C. nigoni background","Underdominant","Compensatory"
"WBGene00035351__Cni-pqn-72",-1,0,0,"ambiguous","ambiguous",-1.78436877342795,0.736476184367688,-2.46458605631519,4579982,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035352__Cni-ctn-1",0,0,0,"conserved","no change",0.00876643262588235,0.619101085892958,-0.557066778431974,4598559,"I","C. nigoni background","No change","Conserved"
"WBGene00035353__Cni-spe-47",0,-1,-1,"compensatory trans down","underdominant",-0.990768979574599,-1.10542626549638,0.168945430728344,4605935,"I","C. nigoni background","Underdominant","Compensatory"
"WBGene00035354__Cni-Y23H5A.3",0,-1,0,"ambiguous","ambiguous",-1.64365501261978,-1.28485335129927,-0.30029179638887,4608319,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00035355__Cni-Y23H5A.2",0,0,0,"conserved","no change",-0.113342671539278,-0.290864546495185,0.226424703075913,4609590,"I","C. nigoni background","No change","Conserved"
"WBGene00270849__Cni-cars-1",1,1,0,"no effect","C. nigoni dominant",1.07365256256681,-0.52927972428944,1.65507352144727,4610709,"I","C. nigoni background","Cni dominant","No change"
"WBGene00026839__Cni-W03D8.5",0,0,-1,"ambiguous","ambiguous",-0.682348759238317,-1.01856407008004,0.393497554775716,4752521,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026840__Cni-itx-1",0,0,0,"conserved","no change",0.791613948176733,1.13370841106049,-0.290024813055975,4742716,"I","C. nigoni background","No change","Conserved"
"WBGene00026841__Cnig_chr_I.g986",-1,-1,-1,"C. briggsae partial trans down","underdominant",-3.21888544574899,-2.35998099755276,-0.814640020950214,4736807,"I","C. nigoni background","Underdominant","cis-trans"
"WBGene00026842__Cni-ZK973.8",0,-1,0,"ambiguous","ambiguous",-2.12715008855255,-1.31376440193569,-0.769229801199446,4734623,"I","C. nigoni background","Ambiguous","Ambiguous"
"WBGene00026843__Cnig_chr_I.g983",0,0,0,"conserved","no change",0.173422503784911,0.514743231869671,-0.295333586993892,4731494,"I","C. nigoni background","No change","Conserved"
"WBGene00086670__Cnig_chr_I.g981",1,0,-1,"C. briggsae directional trans down","C. briggsae dominant down",-0.58515978397446,-1.76230487708902,1.22666619725622,4727662,"I","C. nigoni background","Cbr dominant","trans-only"
"WBGene00026844__Cni-cpz-1",-1,-1,0,"no effect","C. nigoni dominant",-1.90578127673715,-0.297883371354813,-1.55684871151918,4724668,"I","C. nigoni background","Cni dominant","No change"
